condition,snr_db,realization,sample_id,stable_seed_uint64,shared_scope
snr_0db,0.0,draw1,ba0f_pec_ti150_pi270,12811653524290909949,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,ba0f_pec_ti150_pi300,16120249602218578562,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,ba0f_pec_ti150_pi330,6463200112775640429,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti030_pi000,12976205415967220895,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti030_pi030,3577611973764154522,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti030_pi060,4620189189196367653,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti030_pi090,7151614835848853158,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti030_pi120,4441027268285229456,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti030_pi150,11268515133378640726,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti030_pi180,790698588558021249,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti030_pi210,7928939223499343775,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti030_pi240,7100427891308099625,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti030_pi270,13502683352962769718,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti030_pi300,89874918683337591,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti030_pi330,17025826199074305492,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti060_pi000,10284548028540261010,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti060_pi030,8942250162210990402,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti060_pi060,12212965195314072926,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti060_pi090,3332152099093044735,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti060_pi120,6307252747376116171,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti060_pi150,10733275683434653699,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti060_pi180,11040183161928439763,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti060_pi210,17035222546750679204,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti060_pi240,5725360631618935253,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti060_pi270,18311862667568256598,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti060_pi300,1047447463324606993,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti060_pi330,8018675902674292663,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti090_pi000,3827821655053177602,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti090_pi030,14741948672519561567,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti090_pi060,16537397795630868366,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti090_pi090,15811892231458512515,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti090_pi120,6061323866830489297,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti090_pi150,10675758517815069021,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti090_pi180,16852038508357838183,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti090_pi210,13117863841387221374,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti090_pi240,13826110025721246522,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti090_pi270,8911999650809588476,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti090_pi300,13766353948642820612,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti090_pi330,11889712586715225797,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti120_pi000,13060312730741935160,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti120_pi030,16711913172282667005,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti120_pi060,12365472564121914242,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti120_pi090,15202645376409273112,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti120_pi120,11102922766284582353,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti120_pi150,8777581624112803105,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti120_pi180,13062141830910437985,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti120_pi210,4939187772508073586,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti120_pi240,11482561621446017443,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti120_pi270,8667500419620713408,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti120_pi300,2153113509334308354,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti120_pi330,4436158837238683595,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti150_pi000,18309329837467325771,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti150_pi030,10768127967139133165,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti150_pi060,13722115188152029338,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti150_pi090,6795376169635075299,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti150_pi120,1191655842058740427,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti150_pi150,4732455500875063047,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti150_pi180,12868919680918336371,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti150_pi210,7275201450389061448,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti150_pi240,17413158434966414419,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti150_pi270,11546633245407188344,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti150_pi300,672454152036426169,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,baa9_pec_ti150_pi330,442813769450757818,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti030_pi000,5477393708565076982,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti030_pi030,14533394960516755876,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti030_pi060,3044150418623517997,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti030_pi090,3551479855146537277,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti030_pi120,17494697076172486198,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti030_pi150,7287073398495451758,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti030_pi180,290190705464277388,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti030_pi210,12562624529755766004,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti030_pi240,6096204955187622586,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti030_pi270,1963638707243933231,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti030_pi300,14194332918900583620,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti030_pi330,4872541816298036289,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti060_pi000,3813376030470130840,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti060_pi030,15611277555999351563,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti060_pi060,9938007944955031754,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti060_pi090,446696932114124248,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti060_pi120,5412606466664391652,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti060_pi150,4728697938910967416,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti060_pi180,621606512537988831,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti060_pi210,4640107262374001162,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti060_pi240,11569127900811405920,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti060_pi270,13449920139554526195,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti060_pi300,11567664401054743155,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti060_pi330,15388914227875212583,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti090_pi000,1196645458622904239,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti090_pi030,8405216473934306844,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti090_pi060,1468589896922611800,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti090_pi090,7961229188972133931,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti090_pi120,4809345702477672012,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti090_pi150,9143008632151084552,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti090_pi180,8563045065540594231,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti090_pi210,13993058344521520633,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti090_pi240,4366099125538929759,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti090_pi270,1038077576961286930,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti090_pi300,1924963665010320091,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti090_pi330,5570319089907470994,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti120_pi000,7359908311921735819,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti120_pi030,2459663445859334188,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti120_pi060,4715195234273710224,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti120_pi090,813104603297099038,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti120_pi120,16053323474166554271,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti120_pi150,9805473107275281177,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti120_pi180,14192623106043477231,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti120_pi210,13098664339496934850,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti120_pi240,4274551971907934165,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti120_pi270,9540099555594954653,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti120_pi300,17152999478543564030,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti120_pi330,16595862910945790475,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti150_pi000,5491229072482780482,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti150_pi030,14977273424865353782,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti150_pi060,3904218353834847337,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti150_pi090,10422091998239817358,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti150_pi120,10478067824127764020,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti150_pi150,2958993367162466108,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti150_pi180,17231116574100605550,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti150_pi210,16632466656156212469,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti150_pi240,900233559085655587,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti150_pi270,15556337884754580641,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti150_pi300,9738330535812974907,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb26_pec_ti150_pi330,4220433065269451714,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti030_pi000,16310660210535217697,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti030_pi030,9492241626700531366,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti030_pi060,12826700550759210811,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti030_pi090,18118965936254264295,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti030_pi120,11158105221313991161,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti030_pi150,10563945404289036275,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti030_pi180,10086696237168906226,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti030_pi210,8830728907691597232,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti030_pi240,6086498858058917586,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti030_pi270,16702227220495482503,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti030_pi300,15420568939327521295,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti030_pi330,8297193271493051342,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti060_pi000,13654048186356131013,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti060_pi030,11646166722207973251,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti060_pi060,11313259366608499556,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti060_pi090,2081305417032336844,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti060_pi120,11193328914012363637,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti060_pi150,9182036032752036329,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti060_pi180,8691810920632733815,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti060_pi210,10582239416042682434,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti060_pi240,6722741935671062491,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti060_pi270,6118148355475064575,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti060_pi300,884085232123037107,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti060_pi330,15224475724390362390,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti090_pi000,4709912625045921008,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti090_pi030,3296299781944114169,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti090_pi060,13877167383824179510,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti090_pi090,10457537532953038756,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti090_pi120,12475697139388184471,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti090_pi150,5136091141059838599,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti090_pi180,4125626644302431928,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti090_pi210,17733945444472022892,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti090_pi240,8555313619058289772,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti090_pi270,13447906865060539311,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti090_pi300,16306380822858715159,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti090_pi330,7114831148654578651,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti120_pi000,10611661816647731294,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti120_pi030,1689104096484778137,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti120_pi060,8601701742585479302,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti120_pi090,11388616491818454282,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti120_pi120,10411932715435372569,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti120_pi150,1018383082864642941,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti120_pi180,1941768624333799759,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti120_pi210,15120072888098050152,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti120_pi240,8508797220305751180,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti120_pi270,14863728428815419660,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti120_pi300,8296187773553315757,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti120_pi330,485561752961070148,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti150_pi000,7369033369305105588,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti150_pi030,17775102415774458485,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti150_pi060,18030149226248305661,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti150_pi090,1585410530903477268,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti150_pi120,345972399316510341,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti150_pi150,3977119988252760595,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti150_pi180,8504119625184531338,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti150_pi210,6933526695200575174,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti150_pi240,5563763931612641258,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti150_pi270,4620453769366419466,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti150_pi300,6094457169370970365,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_0db,0.0,draw1,bb7c_pec_ti150_pi330,15072525668706930059,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
